name,email,date_of_birth,mobile_no,is_valid_date,is_valid_email,is_valid_name,is_valid_phone,above_18
Peter Lopez ,Peter_Lopez@mejia-farrell.com,2018/05/22,58791,True,True,True,False,False
Philip Oliver,Philip_Oliver@randolph.com,01/03/2013,7107 7595,True,True,True,True,False
Sara Hodges,Sara_Hodges@morrow.com,1975/02/04,343755,True,True,True,False,True
Richard Hicks,Richard_Hicks@ferguson-henderson.com,30-11-2007,94751,True,True,True,False,False
Michael Brown,Michael_Brown@henry.com,01/12/2010,65131,True,True,True,False,False
Destiny Roy,Destiny_Roy@wilson.com,1977-05-05,97886,True,True,True,False,True
Kimberly Baker,Kimberly_Baker@bowman.com,2002-07-03,7213130,True,True,True,False,True
Jamie Higgins,Jamie_Higgins@francis.org,1961-10-14,27639911,True,False,True,True,True
Preston Ferguson ,Preston_Ferguson@rowe.com,08-10-1963,81456,True,True,True,False,True
Rachel Montgomery,Rachel_Montgomery@flores-martin.net,1995/08/06,26916,True,True,True,False,True
Rebecca Walls,Rebecca_Walls@mitchell.net,03/17/1973,789609,True,True,True,False,True
 Matthew Collins,Matthew_Collins@wong.biz,04/05/2017,4935834,True,False,True,False,False
Caitlin Shelton,Caitlin_Shelton@hawkins-davis.com,10/05/2014,3707 5271,True,True,True,True,False
Jennifer Lin,Jennifer_Lin@nichols-mullen.net,10/09/1951,7115557,True,True,True,False,True
Diana Carney,Diana_Carney@chapman.com,05/16/2008,39066,True,True,True,False,False
Nicholas West,Nicholas_West@smith.com,28-10-1997,6329989,True,True,True,False,True
Mitchell Kelley,Mitchell_Kelley@thomas.com,18-10-1979,50086,True,True,True,False,True
Andre Boyd,Andre_Boyd@bryant.info,1973/01/25,2592423,True,False,True,False,True
James Knight,James_Knight@stein-mendoza.info,07/10/1964,86921,True,False,True,False,True
Andrew Lee,Andrew_Lee@moore-love.com,01-11-1981,1923741,True,True,True,False,True
David Clay ,David_Clay@terry-morris.net,03/05/2018,5449774,True,True,True,False,False
Craig Mitchell,Craig_Mitchell@foster-johnson.com,2006-06-07,73048895,True,True,True,True,False
Jennifer Evans,Jennifer_Evans@gonzalez.org,03-02-1973,72801079,True,False,True,True,True
Scott Schroeder,Scott_Schroeder@house.com,1967-04-13,3209732,True,True,True,False,True
Kathleen Gallagher ,Kathleen_Gallagher@lynch.net,05/27/2016,8763035,True,True,True,False,False
Benjamin Davis,Benjamin_Davis@stanton.com,16-01-1999,66021,True,True,True,False,True
Luis Mathis,Luis_Mathis@norris.com,1958-08-05,46776,True,True,True,False,True
Rachel Thomas,Rachel_Thomas@rangel.com,1953-06-12,34301,True,True,True,False,True
Erin Henry,Erin_Henry@hester.com,02-03-2002,483099,True,True,True,False,True
Katie Parker,Katie_Parker@wilson-henry.biz,24-11-1981,707769,True,False,True,False,True
Melissa Robinson,Melissa_Robinson@jackson.net,01/08/2001,294459,True,True,True,False,True
Nicole Jones,Nicole_Jones@smith.com,07-08-1993,5026750,True,True,True,False,True
James Baker,James_Baker@ramirez.com,2002-03-28,33356,True,True,True,False,True
Amanda Hopkins,Amanda_Hopkins@davis.com,1970/06/05,41586,True,True,True,False,True
Eric Rodriguez,Eric_Rodriguez@harris-little.biz,1961-08-03,8302799,True,False,True,False,True
Rebecca Gallagher ,Rebecca_Gallagher@miller-carter.org,09/16/1967,4859 5111,True,False,True,True,True
Paul Daniels,Paul_Daniels@harris-matthews.info,2015/08/02,79267879,True,False,True,True,False
Stephanie Green,Stephanie_Green@berry-williams.net,01/01/1974,45771,True,True,True,False,True
Beth Stone,Beth_Stone@nguyen-alvarez.com,31-03-1990,4103408,True,True,True,False,True
Paul King,Paul_King@humphrey-castaneda.com,1985-07-25,5578210,True,True,True,False,True
Lauren Kelly,Lauren_Kelly@fox.com,28-03-2014,90667583,True,True,True,True,False
Laura Pierce,Laura_Pierce@graves-sanchez.com,19-09-1975,5761036,True,True,True,False,True
Jasmine Flores,Jasmine_Flores@collins.info,10-04-1956,21325447,True,False,True,True,True
Sarah Chandler,Sarah_Chandler@hodge-garza.com,05/12/1961,86376,True,True,True,False,True
Denise Miller,Denise_Miller@williams-johnson.com,26-08-2015,18049735,True,True,True,True,False
Megan Perry,Megan_Perry@wilkinson-miller.com,01-09-1994,357879,True,True,True,False,True
David Weber,David_Weber@green.net,05/22/1966,459531,True,True,True,False,True
Michael Hoffman,Michael_Hoffman@morrow.com,1978-11-11,36611,True,True,True,False,True
Amy Townsend,Amy_Townsend@shields.com,1995-06-23,41826,True,True,True,False,True
Martin Larson,Martin_Larson@rodriguez-glover.info,2001/01/16,1816949,True,False,True,False,True
Savannah Hampton,Savannah_Hampton@michael.org,1973-02-15,4997210,True,False,True,False,True
Amanda Chavez,Amanda_Chavez@henry.biz,18-10-1984,521403,True,False,True,False,True
Tina Campos,Tina_Campos@taylor-collins.com,01/26/1998,708819,True,True,True,False,True
Beth Morales,Beth_Morales@leon-mayer.info,30-05-1986,22507695,True,False,True,True,True
Mark Johnson,Mark_Johnson@woods-benitez.info,29-01-2002,710571,True,False,True,False,True
Emily Kramer,Emily_Kramer@wallace.com,1982/03/18,728919,True,True,True,False,True
Scott Jackson,Scott_Jackson@evans.com,1989/05/14,52126,True,True,True,False,True
Kayla Stanley,Kayla_Stanley@williams.com,01-01-1959,6075784,True,True,True,False,True
Samantha Watson,Samantha_Watson@bryant.com,1998/07/16,344691,True,True,True,False,True
John Taylor,John_Taylor@pierce.com,1980-06-17,64181,True,True,True,False,True
Kristen Waller,Kristen_Waller@campbell.com,10/21/1955,45451,True,True,True,False,True
Robert Chang,Robert_Chang@odonnell-mitchell.com,20-12-2015,23696,True,True,True,False,False
Elizabeth Berry,Elizabeth_Berry@gross.com,1960-11-12,48236,True,True,True,False,True
Leslie Estes,Leslie_Estes@torres.com,1978-10-04,478377,True,True,True,False,True
Joseph Wilson,Joseph_Wilson@rogers.biz,1989/12/10,36511255,True,False,True,True,True
Austin Ramirez,Austin_Ramirez@young.com,04/06/2001,7669537,True,True,True,False,True
Stephanie Martinez,Stephanie_Martinez@boone-wilson.net,01-09-1951,794511,True,True,True,False,True
Trevor Valenzuela,Trevor_Valenzuela@cline-espinoza.info,1991/09/11,67310711,True,False,True,True,True
Jaime Perez,Jaime_Perez@pierce.net,19-08-1958,611913,True,True,True,False,True
Randy Stone,Randy_Stone@lopez-andrews.com,1991/12/16,8196714,True,True,True,False,True
Elizabeth Delgado,Elizabeth_Delgado@pena-mcdonald.com,10/01/2006,46356,True,True,True,False,False
Anthony Scott,Anthony_Scott@carson.com,1976/09/01,52181,True,True,True,False,True
Cody Johnson,Cody_Johnson@robinson.info,1960/02/28,5141718,True,False,True,False,True
Bryan Hall,Bryan_Hall@wang.com,2016-02-05,558609,True,True,True,False,False
Nicole Wiggins,Nicole_Wiggins@santiago.com,2002-10-09,229023,True,True,True,False,True
Kathleen Turner,Kathleen_Turner@wells.com,17-03-2008,23346431,True,True,True,True,False
Joshua Holland,Joshua_Holland@pittman.com,06-03-1950,5411743,True,True,True,False,True
Jessica Miller,Jessica_Miller@morton.com,06/08/1959,147843,True,True,True,False,True
Alex Moore,Alex_Moore@santos.net,1994/11/11,5342233,True,True,True,False,True
Heather Brown,Heather_Brown@wolfe.com,2014/07/15,178077,True,True,True,False,False
Michelle Gutierrez ,Michelle_Gutierrez@campbell.com,08/11/1998,8047852,True,True,True,False,True
Tiffany Brown,Tiffany_Brown@wright.com,04/28/1961,536169,True,True,True,False,True
Alicia Todd,Alicia_Todd@barnett.com,03-07-1967,54896,True,True,True,False,True
Annette Morris,Annette_Morris@sosa.net,08/26/2009,3860004,True,True,True,False,False
Lindsey Hines,Lindsey_Hines@walker.org,1996-01-25,2161706,True,False,True,False,True
John Harmon,John_Harmon@blake.org,1992-11-16,97461,True,False,True,False,True
Alexis Williams,Alexis_Williams@miller.com,09/27/2005,3939 4983,True,True,True,True,False
Andrea Oliver,Andrea_Oliver@frazier.com,05/05/1956,865773,True,True,True,False,True
Darrell Smith,Darrell_Smith@crawford.com,1963-07-23,12376,True,True,True,False,True
Patrick Hendrix,Patrick_Hendrix@jones.com,09/17/2006,8347 9771,True,True,True,True,False
Matthew Bruce,Matthew_Bruce@vaughn.com,1970-05-19,14221,True,True,True,False,True
Jimmy Navarro,Jimmy_Navarro@sharp-lewis.biz,1971/04/22,76241,True,False,True,False,True
Anthony Friedman,Anthony_Friedman@richards.biz,12/10/1969,7786738,True,False,True,False,True
Michael Barrett,Michael_Barrett@walters.com,04/06/1966,27486,True,True,True,False,True
Catherine Taylor,Catherine_Taylor@moore.com,03/29/1973,1991837,True,True,True,False,True
John Ross,John_Ross@welch.com,1988-10-12,69781,True,True,True,False,True
Michael Austin,Michael_Austin@gomez.org,08-11-2014,60121,True,False,True,False,False
Troy Warren,Troy_Warren@ortiz.net,1954/11/15,25996,True,True,True,False,True
Alicia Ruiz,Alicia_Ruiz@bowman.com,2012-07-04,22400679,True,True,True,True,False
Dana Santos,Dana_Santos@smith.org,2015-01-27,472911,True,False,True,False,False
Christian Porter,Christian_Porter@turner.org,25-10-1959,61421,True,False,True,False,True
Emily Ramos,Emily_Ramos@burnett-collins.com,12/16/2018,41531,True,True,True,False,False
Angela Fischer,Angela_Fischer@ball.net,1960/12/25,99016,True,True,True,False,True
Lance Weaver,Lance_Weaver@olsen-hancock.com,1969/06/07,2962835,True,True,True,False,True
Dawn Ward,Dawn_Ward@mack-gibson.com,08/24/1991,4952137,True,True,True,False,True
Norman Simpson,Norman_Simpson@guerrero.net,09-10-1956,54256,True,True,True,False,True
Suzanne Haas,Suzanne_Haas@hawkins-huang.org,2008-07-18,83586,True,False,True,False,False
Lisa Craig,Lisa_Craig@zavala-allen.info,07/17/1988,6034757,True,False,True,False,True
Joseph Summers,Joseph_Summers@diaz.info,2009-11-27,4188136,True,False,True,False,False
Carl Decker,Carl_Decker@morales.info,2012-05-30,73801,True,False,True,False,False
Sandra Pollard,Sandra_Pollard@costa.net,2016-03-20,651855,True,True,True,False,False
Cameron Nielsen,Cameron_Nielsen@wright.biz,02-11-2000,6402635,True,False,True,False,True
Frank Jones,Frank_Jones@miranda.com,13-01-1979,682293,True,True,True,False,True
James Jordan,James_Jordan@taylor.com,23-02-2011,64911,True,True,True,False,False
Lisa Clark,Lisa_Clark@alvarez.com,19-03-2004,682125,True,True,True,False,False
Lori Valdez,Lori_Valdez@jordan.org,1973-03-12,502911,True,False,True,False,True
Richard Bauer,Richard_Bauer@knight.com,12/27/1957,9979628,True,True,True,False,True
Alicia Ferrell,Alicia_Ferrell@thomas-hamilton.com,2009/10/04,79701,True,True,True,False,False
Grant Hall,Grant_Hall@bowman.com,08/13/1963,714705,True,True,True,False,True
Elizabeth Hill,Elizabeth_Hill@solis.com,07/20/2008,390153,True,True,True,False,False
Jacqueline Brown,Jacqueline_Brown@costa.com,1985-06-03,54441,True,True,True,False,True
Tiffany Barron,Tiffany_Barron@brown.com,1952/02/22,7810034,True,True,True,False,True
Mark Bowman,Mark_Bowman@hayes.com,25-04-1963,18606,True,True,True,False,True
 Shannon Jackson,Shannon_Jackson@kelly.com,1997/01/13,51621,True,True,True,False,True
Kelly Johnson,Kelly_Johnson@herring-grant.com,30-06-1972,72071,True,True,True,False,True
Brian Contreras,Brian_Contreras@manning.biz,04/24/1964,9759289,True,False,True,False,True
John Dixon,John_Dixon@snyder.biz,2002-03-19,9005746,True,False,True,False,True
Tamara Wilson,Tamara_Wilson@ferguson.com,1956-03-17,207585,True,True,True,False,True
Christina Bishop,Christina_Bishop@brown.com,05/30/1961,99691,True,True,True,False,True
Jennifer Smith,Jennifer_Smith@peterson.com,1997/12/11,19411,True,True,True,False,True
Denise Clark,Denise_Clark@banks.com,25-06-1955,1112392,True,True,True,False,True
 Angela Peterson ,Angela_Peterson@gay-gibson.info,2008/10/25,20031,True,False,True,False,False
Amy Mills,Amy_Mills@davis-spencer.com,04/22/1988,284361,True,True,True,False,True
Stephanie Spears,Stephanie_Spears@shaw.com,04/05/2014,2621249,True,True,True,False,False
Alexandra Lawrence,Alexandra_Lawrence@anderson.com,11/21/2001,966027,True,True,True,False,True
Joe Powell,Joe_Powell@baldwin.org,07/20/1956,523077,True,False,True,False,True
Matthew Diaz,Matthew_Diaz@arnold-parker.com,18-07-1973,369663,True,True,True,False,True
Joshua Sanchez,Joshua_Sanchez@hamilton-mckee.com,1954-04-21,51626,True,True,True,False,True
Joseph Herring,Joseph_Herring@stewart-davidson.com,2013-08-27,92851,True,True,True,False,False
Billy Riley,Billy_Riley@mcgee.org,10/21/1963,3434222,True,False,True,False,True
Jeanne Brown,Jeanne_Brown@gardner.com,1974/06/29,7995870,True,True,True,False,True
Rebecca Clarke,Rebecca_Clarke@lindsey-walker.com,03/30/1960,17741,True,True,True,False,True
Derek Wolf,Derek_Wolf@hill.biz,06/18/2003,6311 3543,True,False,True,True,True
 Courtney Copeland ,Courtney_Copeland@massey-grimes.com,1964/09/02,7585243,True,True,True,False,True
Kevin Boyd,Kevin_Boyd@matthews-barber.com,03-04-2011,17321,True,True,True,False,False
Christopher Harrell,Christopher_Harrell@carter.org,1995-02-17,4088071,True,False,True,False,True
Terri Schultz,Terri_Schultz@porter.com,05-01-2006,46756,True,True,True,False,False
Jonathan Brooks,Jonathan_Brooks@craig.info,14-12-1974,82911,True,False,True,False,True
Tammy Welch,Tammy_Welch@welch-schmidt.com,11/22/1961,83816,True,True,True,False,True
Jennifer Doyle,Jennifer_Doyle@norman-peters.net,1965/07/07,209145,True,True,True,False,True
Michelle Moore,Michelle_Moore@campbell.org,1954/08/03,34631,True,False,True,False,True
 Matthew Bennett,Matthew_Bennett@jones-payne.com,1974/06/20,454557,True,True,True,False,True
Valerie Bishop,Valerie_Bishop@smith.com,21-12-1981,22646,True,True,True,False,True
Olivia Moore,Olivia_Moore@fields-haynes.com,1958-10-09,878763,True,True,True,False,True
Rachel Lynch,Rachel_Lynch@stewart.info,07/30/1975,654999,True,False,True,False,True
Victoria Carroll,Victoria_Carroll@rasmussen.net,01-08-1984,902871,True,True,True,False,True
Richard Duffy,Richard_Duffy@wilkerson-morrow.com,1957/10/01,9010016,True,True,True,False,True
Harold Rowe,Harold_Rowe@jarvis.info,1950-09-10,1615566,True,False,True,False,True
Jasmine Bailey,Jasmine_Bailey@howard-thomas.info,06/10/2005,618669,True,False,True,False,False
Victoria Goodman,Victoria_Goodman@carney.com,1985-03-16,332739,True,True,True,False,True
Christopher Frost,Christopher_Frost@frost.biz,1972/08/26,63876,True,False,True,False,True
Michael Larsen,Michael_Larsen@salazar.biz,2012/08/03,97036103,True,False,True,True,False
Robert Coffey,Robert_Coffey@schmidt.com,1978/10/23,26416,True,True,True,False,True
Jared Garrison,Jared_Garrison@gonzales.com,06/10/1973,358869,True,True,True,False,True
Susan Burton,Susan_Burton@james.org,2000-02-08,6635161,True,False,True,False,True
Bryan Patton,Bryan_Patton@silva.com,04/24/2014,87436,True,True,True,False,False
 Kyle Burns,Kyle_Burns@miller-davis.info,19-10-2016,970617,True,False,True,False,False
Jeremy Davis,Jeremy_Davis@nelson.com,2015/10/23,31856,True,True,True,False,False
Kevin Bryant,Kevin_Bryant@parker-jimenez.info,2008/12/24,7332613,True,False,True,False,False
James Harrington,James_Harrington@miller.com,1954-11-08,90806,True,True,True,False,True
Christina Weaver,Christina_Weaver@hardin.com,25-05-1993,99136,True,True,True,False,True
Robert Kennedy,Robert_Kennedy@dunn.com,1991-05-23,14971,True,True,True,False,True
Richard Jarvis,Richard_Jarvis@aguirre.info,1996/11/01,83631,True,False,True,False,True
Aaron Ford,Aaron_Ford@davis.com,16-05-1954,992859,True,True,True,False,True
Donna Franklin,Donna_Franklin@potter-mcintyre.biz,1968-08-25,83421,True,False,True,False,True
Angela Martinez,Angela_Martinez@peterson-wheeler.org,01/22/2007,87006,True,False,True,False,False
Michael Anderson,Michael_Anderson@haynes.biz,1998-03-14,69571,True,False,True,False,True
Charles Stevens,Charles_Stevens@evans-hanson.com,1993/03/14,71906,True,True,True,False,True
Melanie Francis,Melanie_Francis@ryan-bradshaw.net,03/02/1990,121263,True,True,True,False,True
Annette Johnston,Annette_Johnston@madden.biz,1993/12/20,74716,True,False,True,False,True
Laura Jones,Laura_Jones@brooks.net,1987-09-20,115899,True,True,True,False,True
Brianna Parks,Brianna_Parks@alvarez.biz,04-08-2007,906369,True,False,True,False,False
Mario Henderson,Mario_Henderson@stephens.biz,1986-08-26,5709110,True,False,True,False,True
Rachel Garcia,Rachel_Garcia@marsh-harvey.org,1970/10/22,453969,True,False,True,False,True
Taylor Evans,Taylor_Evans@rose-morris.com,07/22/1973,636459,True,True,True,False,True
Denise Olson,Denise_Olson@jones-chapman.com,1955/06/20,833727,True,True,True,False,True
Jenna Odom,Jenna_Odom@gaines.biz,02-07-1977,461049,True,False,True,False,True
Jennifer Parker,Jennifer_Parker@leon.com,2003-06-21,57921,True,True,True,False,True
Melissa Haynes,Melissa_Haynes@blanchard.com,2006-03-27,9342824,True,True,True,False,False
 Terry Martinez,Terry_Martinez@sandoval.info,24-08-1979,49526,True,False,True,False,True
Daniel Mitchell,Daniel_Mitchell@kelly.com,1991/08/07,8521101,True,True,True,False,True
Steven Williams ,Steven_Williams@carr.com,2014-12-25,534321,True,True,True,False,False
Nicholas White,Nicholas_White@smith-elliott.com,03/01/1974,844203,True,True,True,False,True
Robert Le,Robert_Le@norris-strickland.org,1950/03/23,9075088,True,False,True,False,True
William Daniels,William_Daniels@williams.com,05-09-2004,6178159,True,True,True,False,False
Anthony Hoffman,Anthony_Hoffman@johnson.net,1993-08-22,93206,True,True,True,False,True
Jessica Smith,Jessica_Smith@galloway.com,2004-06-29,11145663,True,True,True,True,False
Charles Martinez,Charles_Martinez@gonzales.org,1978/09/18,970215,True,False,True,False,True
Cynthia Oconnor,Cynthia_Oconnor@miller-jones.com,1981/09/23,2197105,True,True,True,False,True
Wesley Williams,Wesley_Williams@parker-schmidt.com,04/01/1988,49616,True,True,True,False,True
Keith Wheeler,Keith_Wheeler@cook-cole.com,1958-06-20,97401,True,True,True,False,True
Anna Lopez,Anna_Lopez@armstrong-tucker.com,08/13/2017,6295269,True,True,True,False,False
Megan Montoya,Megan_Montoya@perez-rice.org,1978-09-07,29894903,True,False,True,True,True
Alice Wallace,Alice_Wallace@woods.com,10/30/1987,907875,True,True,True,False,True
David Barry,David_Barry@lindsey-meyer.com,13-05-2013,610437,True,True,True,False,False
Crystal Anderson,Crystal_Anderson@gonzales-thompson.com,2017-01-31,99551,True,True,True,False,False
Charles Walters,Charles_Walters@rose.info,1968/08/31,9536745,True,False,True,False,True
Amy Hall,Amy_Hall@garrett-lutz.com,06/28/1983,70871,True,True,True,False,True
Daniel Allison,Daniel_Allison@sanchez.net,27-12-1979,522783,True,True,True,False,True
Monica Rogers,Monica_Rogers@travis.org,06-04-2006,54576983,True,False,True,True,False
Lisa Brennan,Lisa_Brennan@white-gutierrez.org,1974-12-23,958647,True,False,True,False,True
Hector Adams,Hector_Adams@wood.com,11/04/1988,90176,True,True,True,False,True
